 8.00000000e+00  1.81389829e-01  8.00000000e+00  1.05400121e-03  8.00000000e+00  2.30409340e-04 
 9.00000000e+00  1.80796483e-01  9.00000000e+00  1.05395206e-03  9.00000000e+00  2.30935062e-04 
 1.00000000e+01  1.80206891e-01  1.00000000e+01  1.05390216e-03  1.00000000e+01  2.31462253e-04 
 1.10000000e+01  1.79621020e-01  1.10000000e+01  1.05385149e-03  1.10000000e+01  2.31990918e-04 
 1.20000000e+01  1.79038833e-01  1.20000000e+01  1.05380008e-03  1.20000000e+01  2.32521059e-04 
 1.30000000e+01  1.78460296e-01  1.30000000e+01  1.05374790e-03  1.30000000e+01  2.33052681e-04 
 1.40000000e+01  1.77885374e-01  1.40000000e+01  1.05369497e-03  1.40000000e+01  2.33585787e-04 
 1.50000000e+01  1.77314034e-01  1.50000000e+01  1.05364129e-03  1.50000000e+01  2.34120381e-04 
 1.60000000e+01  1.76746243e-01  1.60000000e+01  1.05358685e-03  1.60000000e+01  2.34656467e-04 
 1.70000000e+01  1.76181968e-01  1.70000000e+01  1.05353165e-03  1.70000000e+01  2.35194048e-04 
 1.80000000e+01  1.75621175e-01  1.80000000e+01  1.05347570e-03  1.80000000e+01  2.35733128e-04 
 1.90000000e+01  1.75063834e-01  1.90000000e+01  1.05341900e-03  1.90000000e+01  2.36273710e-04 
 2.00000000e+01  1.74509912e-01  2.00000000e+01  1.05336154e-03  2.00000000e+01  2.36815799e-04 
 2.10000000e+01  1.73959378e-01  2.10000000e+01  1.05330333e-03  2.10000000e+01  2.37359398e-04 
 2.20000000e+01  1.73412201e-01  2.20000000e+01  1.05324436e-03  2.20000000e+01  2.37904510e-04 
 2.30000000e+01  1.72868350e-01  2.30000000e+01  1.05318464e-03  2.30000000e+01  2.38451139e-04 
 2.40000000e+01  1.72327795e-01  2.40000000e+01  1.05312417e-03  2.40000000e+01  2.38999290e-04 
 2.50000000e+01  1.71790507e-01  2.50000000e+01  1.05306295e-03  2.50000000e+01  2.39548964e-04 
 2.60000000e+01  1.71256456e-01  2.60000000e+01  1.05300097e-03  2.60000000e+01  2.40100167e-04 
 2.70000000e+01  1.70725612e-01  2.70000000e+01  1.05293824e-03  2.70000000e+01  2.40652902e-04 
 2.80000000e+01  1.70197948e-01  2.80000000e+01  1.05287476e-03  2.80000000e+01  2.41207172e-04 
 2.90000000e+01  1.69673433e-01  2.90000000e+01  1.05281052e-03  2.90000000e+01  2.41762981e-04 
 3.00000000e+01  1.69152042e-01  3.00000000e+01  1.05274554e-03  3.00000000e+01  2.42320332e-04 
 3.10000000e+01  1.68633744e-01  3.10000000e+01  1.05267980e-03  3.10000000e+01  2.42879230e-04 
 3.20000000e+01  1.68118514e-01  3.20000000e+01  1.05261332e-03  3.20000000e+01  2.43439677e-04 
 3.30000000e+01  1.67606324e-01  3.30000000e+01  1.05254608e-03  3.30000000e+01  2.44001678e-04 
 3.40000000e+01  1.67097148e-01  3.40000000e+01  1.05247809e-03  3.40000000e+01  2.44565236e-04 
